country,year,coal_production,coal_prod_per_capita,coal_prod_change_twh
Poland,2016,605.663,15718.398,-10.413
Poland,2017,578.942,15024.639,-26.721
Poland,2018,549.762,14271.573,-29.18
Poland,2019,518.821,13478.113,-30.941
Poland,2020,467.759,12172.226,-51.062
Poland,2021,488.95,12763.741,21.191
Poland,2022,473.361,11876.443,-15.589
Portugal,1900,0.244,45.206,
Portugal,1901,0.13,23.919,-0.114
Portugal,1902,0.138,25.205,0.008
Portugal,1903,0.065,11.761,-0.073
Portugal,1904,0.106,18.95,0.041
Portugal,1905,0.114,20.235,0.008
Portugal,1906,0.081,14.332,-0.033
Portugal,1907,0.073,12.789,-0.008
Portugal,1908,0.041,7.045,-0.033
Portugal,1909,0.049,8.393,0.008
Portugal,1910,0.065,11.124,0.016
Portugal,1911,0.09,15.221,0.024
Portugal,1912,0.122,20.681,0.033
Portugal,1913,0.204,34.386,0.081
Portugal,1914,0.236,39.791,0.033
Portugal,1915,0.488,82.128,0.252
Portugal,1916,1.164,195.268,0.676
Portugal,1917,1.539,257.46,0.374
Portugal,1918,1.506,251.398,-0.033
Portugal,1919,1.058,175.896,-0.448
Portugal,1920,1.282,211.784,0.224
Portugal,1921,1.164,190.736,-0.118
Portugal,1922,1.107,179.601,-0.057
Portugal,1923,1.189,190.545,0.081
Portugal,1924,1.05,166.384,-0.138
Portugal,1925,0.948,148.499,-0.102
Portugal,1926,1.771,273.989,0.822
Portugal,1927,1.563,239.029,-0.208
Portugal,1928,1.742,263.293,0.179
Portugal,1929,1.722,257.136,-0.02
Portugal,1930,1.864,275.086,0.142
Portugal,1931,1.742,253.969,-0.122
Portugal,1932,1.579,227.434,-0.163
Portugal,1933,1.738,247.224,0.159
Portugal,1934,1.714,240.761,-0.024
Portugal,1935,1.799,249.671,0.085
Portugal,1936,1.852,253.862,0.053
Portugal,1937,2.202,298.142,0.35
Portugal,1938,2.581,345.109,0.379
Portugal,1939,2.577,340.535,-0.004
Portugal,1940,3.265,426.647,0.688
Portugal,1941,3.883,502.137,0.619
Portugal,1942,4.494,575.259,0.611
Portugal,1943,3.623,459.35,-0.871
Portugal,1944,3.851,483.62,0.228
Portugal,1945,4.213,524.099,0.362
Portugal,1946,3.668,451.915,-0.545
Portugal,1947,3.452,421.296,-0.216
Portugal,1948,3.57,431.569,0.118
Portugal,1949,4.075,488.187,0.505
Portugal,1950,3.794,450.722,-0.281
Portugal,1951,3.741,441.513,-0.053
Portugal,1952,3.912,458.927,0.171
Portugal,1953,4.18,487.602,0.269
Portugal,1954,3.781,438.73,-0.399
Portugal,1955,3.647,420.886,-0.134
Portugal,1956,3.957,454.403,0.309
Portugal,1957,4.811,549.988,0.855
Portugal,1958,5.251,596.76,0.44
Portugal,1959,4.938,557.937,-0.313
Portugal,1960,4.176,470.177,-0.761
Portugal,1961,4.469,502.354,0.293
Portugal,1962,3.92,440.168,-0.55
Portugal,1963,3.965,445.083,0.045
Portugal,1964,4.026,452.046,0.061
Portugal,1965,3.851,432.706,-0.175
Portugal,1966,3.627,408.34,-0.224
Portugal,1967,3.684,415.937,0.057
Portugal,1968,3.611,409.286,-0.073
Portugal,1969,3.427,390.887,-0.183
Portugal,1970,2.206,254.066,-1.221
Portugal,1971,2.06,236.73,-0.147
Portugal,1972,2.052,232.251,-0.008
Portugal,1973,1.799,200.845,-0.252
Portugal,1974,1.872,206.224,0.073
Portugal,1975,1.807,196.388,-0.065
Portugal,1976,1.571,168.401,-0.236
Portugal,1977,1.587,167.829,0.016
Portugal,1978,1.465,152.99,-0.122
Portugal,1979,1.457,150.445,-0.008
Portugal,1980,0.845,86.345,-0.612
Portugal,1981,0.878,89.109,0.033
Portugal,1982,0.85,85.788,-0.029
Portugal,1983,0.883,88.808,0.033
Portugal,1984,0.926,92.84,0.043
Portugal,1985,1.131,113.167,0.205
Portugal,1986,1.127,112.53,-0.005
Portugal,1987,1.246,124.337,0.119
Portugal,1988,1.098,109.535,-0.148
Portugal,1989,1.232,122.906,0.134
Portugal,1990,1.134,113.278,-0.098
Portugal,1991,1.089,109.072,-0.044
Portugal,1992,0.892,89.346,-0.198
Portugal,1993,0.795,79.537,-0.097
Portugal,1994,0.593,59.196,-0.202
Portugal,1995,0.0,0.0,-0.593
Portugal,1996,0.0,0.0,0.0
Portugal,1997,0.0,0.0,0.0
Portugal,1998,0.0,0.0,0.0
Portugal,1999,0.0,0.0,0.0
Portugal,2000,0.0,0.0,0.0
Portugal,2001,0.0,0.0,0.0
Portugal,2002,0.0,0.0,0.0
Portugal,2003,0.0,0.0,0.0
Portugal,2004,0.0,0.0,0.0
Portugal,2005,0.0,0.0,0.0
Portugal,2006,0.0,0.0,0.0
Portugal,2007,0.0,0.0,0.0
Portugal,2008,0.0,0.0,0.0
Portugal,2009,0.0,0.0,0.0
Portugal,2010,0.0,0.0,0.0
Portugal,2011,0.0,0.0,0.0
Portugal,2012,0.0,0.0,0.0
Portugal,2013,0.0,0.0,0.0
Portugal,2014,0.0,0.0,0.0
Portugal,2015,0.0,0.0,0.0
Portugal,2016,0.0,0.0,0.0
Puerto Rico,1980,0.0,0.0,
Puerto Rico,1981,0.0,0.0,0.0
Puerto Rico,1982,0.0,0.0,0.0
Puerto Rico,1983,0.0,0.0,0.0
Puerto Rico,1984,0.0,0.0,0.0
Puerto Rico,1985,0.0,0.0,0.0
Puerto Rico,1986,0.0,0.0,0.0
Puerto Rico,1987,0.0,0.0,0.0
Puerto Rico,1988,0.0,0.0,0.0
Puerto Rico,1989,0.0,0.0,0.0
Puerto Rico,1990,0.0,0.0,0.0
Puerto Rico,1991,0.0,0.0,0.0
Puerto Rico,1992,0.0,0.0,0.0
Puerto Rico,1993,0.0,0.0,0.0
Puerto Rico,1994,0.0,0.0,0.0
Puerto Rico,1995,0.0,0.0,0.0
Puerto Rico,1996,0.0,0.0,0.0
Puerto Rico,1997,0.0,0.0,0.0
Puerto Rico,1998,0.0,0.0,0.0
Puerto Rico,1999,0.0,0.0,0.0
Puerto Rico,2000,0.0,0.0,0.0
Puerto Rico,2001,0.0,0.0,0.0
Puerto Rico,2002,0.0,0.0,0.0
Puerto Rico,2003,0.0,0.0,0.0
Puerto Rico,2004,0.0,0.0,0.0
Puerto Rico,2005,0.0,0.0,0.0
Puerto Rico,2006,0.0,0.0,0.0
Puerto Rico,2007,0.0,0.0,0.0
Puerto Rico,2008,0.0,0.0,0.0
Puerto Rico,2009,0.0,0.0,0.0
Puerto Rico,2010,0.0,0.0,0.0
Puerto Rico,2011,0.0,0.0,0.0
Puerto Rico,2012,0.0,0.0,0.0
Puerto Rico,2013,0.0,0.0,0.0
Puerto Rico,2014,0.0,0.0,0.0
Puerto Rico,2015,0.0,0.0,0.0
Puerto Rico,2016,0.0,0.0,0.0
Qatar,1980,0.0,0.0,
Qatar,1981,0.0,0.0,0.0
Qatar,1982,0.0,0.0,0.0
Qatar,1983,0.0,0.0,0.0
Qatar,1984,0.0,0.0,0.0
Qatar,1985,0.0,0.0,0.0
Qatar,1986,0.0,0.0,0.0
Qatar,1987,0.0,0.0,0.0
Qatar,1988,0.0,0.0,0.0
Qatar,1989,0.0,0.0,0.0
Qatar,1990,0.0,0.0,0.0
Qatar,1991,0.0,0.0,0.0
Qatar,1992,0.0,0.0,0.0
Qatar,1993,0.0,0.0,0.0
Qatar,1994,0.0,0.0,0.0
Qatar,1995,0.0,0.0,0.0
Qatar,1996,0.0,0.0,0.0
Qatar,1997,0.0,0.0,0.0
Qatar,1998,0.0,0.0,0.0
Qatar,1999,0.0,0.0,0.0
Qatar,2000,0.0,0.0,0.0
Qatar,2001,0.0,0.0,0.0
Qatar,2002,0.0,0.0,0.0
Qatar,2003,0.0,0.0,0.0
Qatar,2004,0.0,0.0,0.0
Qatar,2005,0.0,0.0,0.0
Qatar,2006,0.0,0.0,0.0
Qatar,2007,0.0,0.0,0.0
Qatar,2008,0.0,0.0,0.0
Qatar,2009,0.0,0.0,0.0
Qatar,2010,0.0,0.0,0.0
Qatar,2011,0.0,0.0,0.0
Qatar,2012,0.0,0.0,0.0
Qatar,2013,0.0,0.0,0.0
Qatar,2014,0.0,0.0,0.0
Qatar,2015,0.0,0.0,0.0
Qatar,2016,0.0,0.0,0.0
Romania,1900,0.169,15.379,
Romania,1901,0.279,25.213,0.11
Romania,1902,0.355,31.771,0.075
Romania,1903,0.33,29.382,-0.024
Romania,1904,0.336,29.634,0.005
Romania,1905,0.349,30.587,0.013
Romania,1906,0.387,33.626,0.038
Romania,1907,0.344,29.664,-0.043
Romania,1908,0.433,37.031,0.089
Romania,1909,0.274,23.301,-0.159
Romania,1910,0.328,27.701,0.054
Romania,1911,0.352,29.585,0.024
Romania,1912,0.551,46.084,0.199
Romania,1913,0.618,51.502,0.067
Romania,1914,0.682,56.655,0.064
Romania,1915,0.806,66.654,0.124
Romania,1916,0.715,58.87,-0.091
Romania,1917,0.865,70.985,0.15
Romania,1918,0.631,51.604,-0.234
Romania,1919,5.315,431.855,4.683
Romania,1920,5.292,426.629,-0.023
Romania,1921,5.995,478.593,0.703
Romania,1922,7.078,558.52,1.084
Romania,1923,8.365,651.155,1.287
Romania,1924,9.078,697.041,0.712
Romania,1925,9.582,725.768,0.504
Romania,1926,9.958,744.1,0.377
Romania,1927,10.693,788.201,0.735
Romania,1928,10.306,749.359,-0.388
Romania,1929,10.207,732.403,-0.099
Romania,1930,7.998,566.569,-2.209
Romania,1931,6.721,470.189,-1.277
Romania,1932,5.464,377.621,-1.257
Romania,1933,5.118,349.57,-0.346
Romania,1934,6.219,419.839,1.101
Romania,1935,6.742,449.792,0.523
Romania,1936,6.877,453.468,0.136
Romania,1937,7.517,489.883,0.64
Romania,1938,8.068,519.6,0.55
Romania,1939,8.182,521.792,0.114
Romania,1940,8.825,558.3,0.643
Romania,1941,8.043,505.709,-0.782
Romania,1942,8.679,543.314,0.636
Romania,1943,9.487,592.386,0.808
Romania,1944,7.203,448.643,-2.284
Romania,1945,6.607,410.509,-0.596
Romania,1946,6.152,381.288,-0.455
Romania,1947,6.982,431.631,0.83
Romania,1948,19.042,1174.194,12.06
Romania,1949,0.0,0.0,-19.042
Romania,1950,25.366,1547.354,25.366
Romania,1951,30.04,1808.264,4.674
Romania,1952,32.454,1928.514,2.414
Romania,1953,32.904,1930.857,0.45
Romania,1954,32.334,1874.347,-0.57
Romania,1955,34.687,1987.215,2.353
Romania,1956,36.249,2051.659,1.561
Romania,1957,38.786,2168.637,2.537
Romania,1958,41.153,2274.924,2.367
Romania,1959,44.056,2409.711,2.902
Romania,1960,46.372,2512.276,2.316
Romania,1961,50.119,2691.238,3.747
Romania,1962,54.773,2918.088,4.655
Romania,1963,58.428,3092.203,3.654
Romania,1964,62.02,3262.484,3.592
Romania,1965,65.417,3421.903,3.397
Romania,1966,70.554,3670.591,5.137
Romania,1967,76.981,3978.658,6.427
Romania,1968,84.91,4350.926,7.928
Romania,1969,92.546,4694.994,7.637
Romania,1970,105.457,5293.341,12.911
Romania,1971,108.049,5363.491,2.592
Romania,1972,111.925,5491.329,3.876
Romania,1973,116.873,5665.676,4.948
Romania,1974,124.954,5981.614,8.081
Romania,1975,126.992,5999.456,2.038
Romania,1976,122.964,5732.677,-4.028
Romania,1977,125.406,5784.779,2.443
Romania,1978,132.469,6064.299,7.062
Romania,1979,144.449,6567.795,11.98
Romania,1980,80.109,3620.719,-64.34
Romania,1981,107.964,4855.051,27.855
Romania,1982,111.447,4990.663,3.483
Romania,1983,129.267,5769.899,17.821
Romania,1984,127.319,5667.437,-1.948
Romania,1985,131.085,5819.429,3.766
Romania,1986,136.258,6032.479,5.173
Romania,1987,146.518,6467.698,10.26
Romania,1988,161.308,7100.123,14.79
Romania,1989,162.953,7150.812,1.645
Romania,1990,96.108,4208.59,-66.845
Romania,1991,81.764,3579.455,-14.345
Romania,1992,85.448,3747.574,3.685
Romania,1993,88.683,3902.997,3.234
Romania,1994,90.485,3997.963,1.802
Romania,1995,91.733,4071.006,1.248
Romania,1996,93.789,4183.668,2.056
Romania,1997,76.792,3445.192,-16.997
Romania,1998,59.9,2702.933,-16.891
Romania,1999,54.04,2452.007,-5.861
Romania,2000,65.168,2973.015,11.128
Romania,2001,66.298,3041.53,1.13
Romania,2002,70.93,3275.698,4.632
Romania,2003,76.062,3540.858,5.132
Romania,2004,73.26,3441.162,-2.802
Romania,2005,67.391,3195.079,-5.868
Romania,2006,75.359,3604.071,7.968
Romania,2007,79.763,3845.053,4.404
Romania,2008,80.982,3931.661,1.22
Romania,2009,76.354,3730.727,-4.628
Romania,2010,68.658,3376.298,-7.697
Romania,2011,77.48,3831.805,8.822
Romania,2012,73.806,3665.149,-3.675
Romania,2013,54.157,2698.854,-19.649
Romania,2014,51.743,2587.693,-2.414
Romania,2015,54.8,2752.932,3.057
Romania,2016,49.258,2488.058,-5.542
Romania,2017,51.965,2637.992,2.707
Romania,2018,46.727,2383.219,-5.238
Romania,2019,45.682,2339.742,-1.046
Romania,2020,30.147,1550.633,-15.534
Romania,2021,34.979,1809.699,4.831
Romania,2022,35.821,1822.08,0.842
Rwanda,1980,0.0,0.0,
Rwanda,1981,0.0,0.0,0.0
Rwanda,1982,0.0,0.0,0.0
Rwanda,1983,0.0,0.0,0.0
Rwanda,1984,0.0,0.0,0.0
Rwanda,1985,0.0,0.0,0.0
Rwanda,1986,0.0,0.0,0.0
Rwanda,1987,0.0,0.0,0.0
Rwanda,1988,0.0,0.0,0.0
Rwanda,1989,0.0,0.0,0.0
Rwanda,1990,0.0,0.0,0.0
Rwanda,1991,0.0,0.0,0.0
Rwanda,1992,0.0,0.0,0.0
Rwanda,1993,0.0,0.0,0.0
Rwanda,1994,0.0,0.0,0.0
Rwanda,1995,0.0,0.0,0.0
Rwanda,1996,0.0,0.0,0.0
Rwanda,1997,0.0,0.0,0.0
Rwanda,1998,0.0,0.0,0.0
Rwanda,1999,0.0,0.0,0.0
Rwanda,2000,0.0,0.0,0.0
Rwanda,2001,0.0,0.0,0.0
Rwanda,2002,0.0,0.0,0.0
Rwanda,2003,0.0,0.0,0.0
Rwanda,2004,0.0,0.0,0.0
Rwanda,2005,0.0,0.0,0.0
Rwanda,2006,0.0,0.0,0.0
Rwanda,2007,0.0,0.0,0.0
Rwanda,2008,0.0,0.0,0.0
Rwanda,2009,0.0,0.0,0.0
Rwanda,2010,0.0,0.0,0.0
Rwanda,2011,0.0,0.0,0.0
Rwanda,2012,0.0,0.0,0.0
Rwanda,2013,0.0,0.0,0.0
Rwanda,2014,0.0,0.0,0.0
Rwanda,2015,0.0,0.0,0.0
Rwanda,2016,0.0,0.0,0.0
Saint Kitts and Nevis,1980,0.0,0.0,
Saint Kitts and Nevis,1981,0.0,0.0,0.0
Saint Kitts and Nevis,1982,0.0,0.0,0.0
Saint Kitts and Nevis,1983,0.0,0.0,0.0
Saint Kitts and Nevis,1984,0.0,0.0,0.0
Saint Kitts and Nevis,1985,0.0,0.0,0.0
Saint Kitts and Nevis,1986,0.0,0.0,0.0
Saint Kitts and Nevis,1987,0.0,0.0,0.0
Saint Kitts and Nevis,1988,0.0,0.0,0.0
Saint Kitts and Nevis,1989,0.0,0.0,0.0
Saint Kitts and Nevis,1990,0.0,0.0,0.0
Saint Kitts and Nevis,1991,0.0,0.0,0.0
Saint Kitts and Nevis,1992,0.0,0.0,0.0
Saint Kitts and Nevis,1993,0.0,0.0,0.0
Saint Kitts and Nevis,1994,0.0,0.0,0.0
Saint Kitts and Nevis,1995,0.0,0.0,0.0
Saint Kitts and Nevis,1996,0.0,0.0,0.0
Saint Kitts and Nevis,1997,0.0,0.0,0.0
Saint Kitts and Nevis,1998,0.0,0.0,0.0
Saint Kitts and Nevis,1999,0.0,0.0,0.0
Saint Kitts and Nevis,2000,0.0,0.0,0.0
Saint Kitts and Nevis,2001,0.0,0.0,0.0
Saint Kitts and Nevis,2002,0.0,0.0,0.0
Saint Kitts and Nevis,2003,0.0,0.0,0.0
Saint Kitts and Nevis,2004,0.0,0.0,0.0
Saint Kitts and Nevis,2005,0.0,0.0,0.0
Saint Kitts and Nevis,2006,0.0,0.0,0.0
Saint Kitts and Nevis,2007,0.0,0.0,0.0
Saint Kitts and Nevis,2008,0.0,0.0,0.0
Saint Kitts and Nevis,2009,0.0,0.0,0.0
Saint Kitts and Nevis,2010,0.0,0.0,0.0
Saint Kitts and Nevis,2011,0.0,0.0,0.0
Saint Kitts and Nevis,2012,0.0,0.0,0.0
Saint Kitts and Nevis,2013,0.0,0.0,0.0
Saint Kitts and Nevis,2014,0.0,0.0,0.0
Saint Kitts and Nevis,2015,0.0,0.0,0.0
Saint Kitts and Nevis,2016,0.0,0.0,0.0
Saint Lucia,1980,0.0,0.0,
Saint Lucia,1981,0.0,0.0,0.0
Saint Lucia,1982,0.0,0.0,0.0
Saint Lucia,1983,0.0,0.0,0.0
Saint Lucia,1984,0.0,0.0,0.0
Saint Lucia,1985,0.0,0.0,0.0
Saint Lucia,1986,0.0,0.0,0.0
Saint Lucia,1987,0.0,0.0,0.0
Saint Lucia,1988,0.0,0.0,0.0
Saint Lucia,1989,0.0,0.0,0.0
Saint Lucia,1990,0.0,0.0,0.0
Saint Lucia,1991,0.0,0.0,0.0
Saint Lucia,1992,0.0,0.0,0.0
Saint Lucia,1993,0.0,0.0,0.0
Saint Lucia,1994,0.0,0.0,0.0
Saint Lucia,1995,0.0,0.0,0.0
Saint Lucia,1996,0.0,0.0,0.0
Saint Lucia,1997,0.0,0.0,0.0
Saint Lucia,1998,0.0,0.0,0.0
Saint Lucia,1999,0.0,0.0,0.0
Saint Lucia,2000,0.0,0.0,0.0
Saint Lucia,2001,0.0,0.0,0.0
Saint Lucia,2002,0.0,0.0,0.0
Saint Lucia,2003,0.0,0.0,0.0
Saint Lucia,2004,0.0,0.0,0.0
Saint Lucia,2005,0.0,0.0,0.0
Saint Lucia,2006,0.0,0.0,0.0
Saint Lucia,2007,0.0,0.0,0.0
Saint Lucia,2008,0.0,0.0,0.0
Saint Lucia,2009,0.0,0.0,0.0
Saint Lucia,2010,0.0,0.0,0.0
Saint Lucia,2011,0.0,0.0,0.0
Saint Lucia,2012,0.0,0.0,0.0
Saint Lucia,2013,0.0,0.0,0.0
Saint Lucia,2014,0.0,0.0,0.0
Saint Lucia,2015,0.0,0.0,0.0
Saint Lucia,2016,0.0,0.0,0.0
Saint Pierre and Miquelon,1980,0.0,0.0,
Saint Pierre and Miquelon,1981,0.0,0.0,0.0
Saint Pierre and Miquelon,1982,0.0,0.0,0.0
Saint Pierre and Miquelon,1983,0.0,0.0,0.0
Saint Pierre and Miquelon,1984,0.0,0.0,0.0
Saint Pierre and Miquelon,1985,0.0,0.0,0.0
Saint Pierre and Miquelon,1986,0.0,0.0,0.0
Saint Pierre and Miquelon,1987,0.0,0.0,0.0
Saint Pierre and Miquelon,1988,0.0,0.0,0.0
Saint Pierre and Miquelon,1989,0.0,0.0,0.0
Saint Pierre and Miquelon,1990,0.0,0.0,0.0
Saint Pierre and Miquelon,1991,0.0,0.0,0.0
Saint Pierre and Miquelon,1992,0.0,0.0,0.0
Saint Pierre and Miquelon,1993,0.0,0.0,0.0
Saint Pierre and Miquelon,1994,0.0,0.0,0.0
Saint Pierre and Miquelon,1995,0.0,0.0,0.0
Saint Pierre and Miquelon,1996,0.0,0.0,0.0
Saint Pierre and Miquelon,1997,0.0,0.0,0.0
Saint Pierre and Miquelon,1998,0.0,0.0,0.0
Saint Pierre and Miquelon,1999,0.0,0.0,0.0
Saint Pierre and Miquelon,2000,0.0,0.0,0.0
Saint Pierre and Miquelon,2001,0.0,0.0,0.0
Saint Pierre and Miquelon,2002,0.0,0.0,0.0
Saint Pierre and Miquelon,2003,0.0,0.0,0.0
Saint Pierre and Miquelon,2004,0.0,0.0,0.0
Saint Pierre and Miquelon,2005,0.0,0.0,0.0
Saint Pierre and Miquelon,2006,0.0,0.0,0.0
Saint Pierre and Miquelon,2007,0.0,0.0,0.0
Saint Pierre and Miquelon,2008,0.0,0.0,0.0
Saint Pierre and Miquelon,2009,0.0,0.0,0.0
Saint Pierre and Miquelon,2010,0.0,0.0,0.0
Saint Pierre and Miquelon,2011,0.0,0.0,0.0
Saint Pierre and Miquelon,2012,0.0,0.0,0.0
Saint Pierre and Miquelon,2013,0.0,0.0,0.0
Saint Pierre and Miquelon,2014,0.0,0.0,0.0
Saint Pierre and Miquelon,2015,0.0,0.0,0.0
Saint Pierre and Miquelon,2016,0.0,0.0,0.0
Saint Vincent and the Grenadines,1980,0.0,0.0,
Saint Vincent and the Grenadines,1981,0.0,0.0,0.0
Saint Vincent and the Grenadines,1982,0.0,0.0,0.0
Saint Vincent and the Grenadines,1983,0.0,0.0,0.0
Saint Vincent and the Grenadines,1984,0.0,0.0,0.0
Saint Vincent and the Grenadines,1985,0.0,0.0,0.0
Saint Vincent and the Grenadines,1986,0.0,0.0,0.0
Saint Vincent and the Grenadines,1987,0.0,0.0,0.0
Saint Vincent and the Grenadines,1988,0.0,0.0,0.0
Saint Vincent and the Grenadines,1989,0.0,0.0,0.0
Saint Vincent and the Grenadines,1990,0.0,0.0,0.0
Saint Vincent and the Grenadines,1991,0.0,0.0,0.0
Saint Vincent and the Grenadines,1992,0.0,0.0,0.0
Saint Vincent and the Grenadines,1993,0.0,0.0,0.0
Saint Vincent and the Grenadines,1994,0.0,0.0,0.0
Saint Vincent and the Grenadines,1995,0.0,0.0,0.0
Saint Vincent and the Grenadines,1996,0.0,0.0,0.0
Saint Vincent and the Grenadines,1997,0.0,0.0,0.0
Saint Vincent and the Grenadines,1998,0.0,0.0,0.0
Saint Vincent and the Grenadines,1999,0.0,0.0,0.0
Saint Vincent and the Grenadines,2000,0.0,0.0,0.0
Saint Vincent and the Grenadines,2001,0.0,0.0,0.0
Saint Vincent and the Grenadines,2002,0.0,0.0,0.0
Saint Vincent and the Grenadines,2003,0.0,0.0,0.0
Saint Vincent and the Grenadines,2004,0.0,0.0,0.0
Saint Vincent and the Grenadines,2005,0.0,0.0,0.0
Saint Vincent and the Grenadines,2006,0.0,0.0,0.0
Saint Vincent and the Grenadines,2007,0.0,0.0,0.0
Saint Vincent and the Grenadines,2008,0.0,0.0,0.0
Saint Vincent and the Grenadines,2009,0.0,0.0,0.0
Saint Vincent and the Grenadines,2010,0.0,0.0,0.0
Saint Vincent and the Grenadines,2011,0.0,0.0,0.0
Saint Vincent and the Grenadines,2012,0.0,0.0,0.0
Saint Vincent and the Grenadines,2013,0.0,0.0,0.0
Saint Vincent and the Grenadines,2014,0.0,0.0,0.0
Saint Vincent and the Grenadines,2015,0.0,0.0,0.0
Saint Vincent and the Grenadines,2016,0.0,0.0,0.0
Samoa,1980,0.0,0.0,
Samoa,1981,0.0,0.0,0.0
Samoa,1982,0.0,0.0,0.0
Samoa,1983,0.0,0.0,0.0
Samoa,1984,0.0,0.0,0.0
Samoa,1985,0.0,0.0,0.0
Samoa,1986,0.0,0.0,0.0
Samoa,1987,0.0,0.0,0.0
Samoa,1988,0.0,0.0,0.0
Samoa,1989,0.0,0.0,0.0
Samoa,1990,0.0,0.0,0.0
Samoa,1991,0.0,0.0,0.0
Samoa,1992,0.0,0.0,0.0
Samoa,1993,0.0,0.0,0.0
Samoa,1994,0.0,0.0,0.0
Samoa,1995,0.0,0.0,0.0
Samoa,1996,0.0,0.0,0.0
Samoa,1997,0.0,0.0,0.0
Samoa,1998,0.0,0.0,0.0
Samoa,1999,0.0,0.0,0.0
Samoa,2000,0.0,0.0,0.0
Samoa,2001,0.0,0.0,0.0
Samoa,2002,0.0,0.0,0.0
Samoa,2003,0.0,0.0,0.0
Samoa,2004,0.0,0.0,0.0
Samoa,2005,0.0,0.0,0.0
Samoa,2006,0.0,0.0,0.0
Samoa,2007,0.0,0.0,0.0
Samoa,2008,0.0,0.0,0.0
Samoa,2009,0.0,0.0,0.0
Samoa,2010,0.0,0.0,0.0
Samoa,2011,0.0,0.0,0.0
Samoa,2012,0.0,0.0,0.0
Samoa,2013,0.0,0.0,0.0
Samoa,2014,0.0,0.0,0.0
Samoa,2015,0.0,0.0,0.0
Samoa,2016,0.0,0.0,0.0
Sao Tome and Principe,1980,0.0,0.0,
Sao Tome and Principe,1981,0.0,0.0,0.0
Sao Tome and Principe,1982,0.0,0.0,0.0
Sao Tome and Principe,1983,0.0,0.0,0.0
Sao Tome and Principe,1984,0.0,0.0,0.0
Sao Tome and Principe,1985,0.0,0.0,0.0
Sao Tome and Principe,1986,0.0,0.0,0.0
Sao Tome and Principe,1987,0.0,0.0,0.0
Sao Tome and Principe,1988,0.0,0.0,0.0
Sao Tome and Principe,1989,0.0,0.0,0.0
Sao Tome and Principe,1990,0.0,0.0,0.0
Sao Tome and Principe,1991,0.0,0.0,0.0
Sao Tome and Principe,1992,0.0,0.0,0.0
Sao Tome and Principe,1993,0.0,0.0,0.0
Sao Tome and Principe,1994,0.0,0.0,0.0
Sao Tome and Principe,1995,0.0,0.0,0.0
Sao Tome and Principe,1996,0.0,0.0,0.0
Sao Tome and Principe,1997,0.0,0.0,0.0
Sao Tome and Principe,1998,0.0,0.0,0.0
Sao Tome and Principe,1999,0.0,0.0,0.0
Sao Tome and Principe,2000,0.0,0.0,0.0
Sao Tome and Principe,2001,0.0,0.0,0.0
Sao Tome and Principe,2002,0.0,0.0,0.0
Sao Tome and Principe,2003,0.0,0.0,0.0
Sao Tome and Principe,2004,0.0,0.0,0.0
Sao Tome and Principe,2005,0.0,0.0,0.0
Sao Tome and Principe,2006,0.0,0.0,0.0
Sao Tome and Principe,2007,0.0,0.0,0.0
Sao Tome and Principe,2008,0.0,0.0,0.0
Sao Tome and Principe,2009,0.0,0.0,0.0
Sao Tome and Principe,2010,0.0,0.0,0.0
Sao Tome and Principe,2011,0.0,0.0,0.0
Sao Tome and Principe,2012,0.0,0.0,0.0
Sao Tome and Principe,2013,0.0,0.0,0.0
Sao Tome and Principe,2014,0.0,0.0,0.0
Sao Tome and Principe,2015,0.0,0.0,0.0
Sao Tome and Principe,2016,0.0,0.0,0.0
Saudi Arabia,1980,0.0,0.0,
Saudi Arabia,1981,0.0,0.0,0.0
Saudi Arabia,1982,0.0,0.0,0.0
Saudi Arabia,1983,0.0,0.0,0.0
Saudi Arabia,1984,0.0,0.0,0.0
Saudi Arabia,1985,0.0,0.0,0.0
Saudi Arabia,1986,0.0,0.0,0.0
Saudi Arabia,1987,0.0,0.0,0.0
Saudi Arabia,1988,0.0,0.0,0.0
Saudi Arabia,1989,0.0,0.0,0.0
Saudi Arabia,1990,0.0,0.0,0.0
Saudi Arabia,1991,0.0,0.0,0.0
Saudi Arabia,1992,0.0,0.0,0.0
Saudi Arabia,1993,0.0,0.0,0.0
Saudi Arabia,1994,0.0,0.0,0.0
Saudi Arabia,1995,0.0,0.0,0.0
Saudi Arabia,1996,0.0,0.0,0.0
Saudi Arabia,1997,0.0,0.0,0.0
Saudi Arabia,1998,0.0,0.0,0.0
Saudi Arabia,1999,0.0,0.0,0.0
Saudi Arabia,2000,0.0,0.0,0.0
Saudi Arabia,2001,0.0,0.0,0.0
Saudi Arabia,2002,0.0,0.0,0.0
Saudi Arabia,2003,0.0,0.0,0.0
Saudi Arabia,2004,0.0,0.0,0.0
Saudi Arabia,2005,0.0,0.0,0.0
Saudi Arabia,2006,0.0,0.0,0.0
Saudi Arabia,2007,0.0,0.0,0.0
Saudi Arabia,2008,0.0,0.0,0.0
Saudi Arabia,2009,0.0,0.0,0.0
Saudi Arabia,2010,0.0,0.0,0.0
Saudi Arabia,2011,0.0,0.0,0.0
Saudi Arabia,2012,0.0,0.0,0.0
Saudi Arabia,2013,0.0,0.0,0.0
Saudi Arabia,2014,0.0,0.0,0.0
Saudi Arabia,2015,0.0,0.0,0.0
